ArticleID,Journal,Volume,Issue,Part
5803,AER,104,2,1.0
5804,AER,104,2,1.0
5805,AER,104,2,1.0
5806,AER,104,2,1.0
5807,AER,104,2,1.0
5808,AER,104,2,1.0
5809,AER,104,2,1.0
5810,AER,104,2,1.0
5811,AER,104,3,1.0
5812,AER,104,3,1.0
5813,AER,104,3,1.0
5814,AER,104,3,1.0
5815,AER,104,3,1.0
5816,AER,104,3,1.0
5817,AER,104,3,1.0
5818,AER,104,3,1.0
5819,AER,104,3,1.0
5820,AER,104,3,1.0
5821,AER,104,3,1.0
5822,AER,104,3,1.0
5823,AER,104,3,1.0
5824,AER,104,3,1.0
5825,AER,104,4,1.0
5826,AER,104,4,1.0
5827,AER,104,4,1.0
5828,AER,104,4,1.0
5829,AER,104,4,1.0
5830,AER,104,4,1.0
5831,AER,104,4,1.0
5832,AER,104,4,1.0
5833,AER,104,4,1.0
5834,AER,104,4,1.0
5835,AER,104,4,1.0
5836,AER,104,4,1.0
5837,AER,104,4,1.0
5838,AER,104,4,1.0
5839,AER,104,4,1.0
5840,P&P,104,5,1.0
5841,P&P,104,5,1.0
5842,P&P,104,5,1.0
5843,P&P,104,5,1.0
5844,P&P,104,5,1.0
5845,P&P,104,5,1.0
5846,P&P,104,5,1.0
5847,P&P,104,5,1.0
5848,P&P,104,5,1.0
5849,P&P,104,5,1.0
5850,P&P,104,5,1.0
5851,P&P,104,5,1.0
5852,P&P,104,5,1.0
5853,P&P,104,5,1.0
5854,P&P,104,5,1.0
5855,P&P,104,5,1.0
5856,P&P,104,5,1.0
5857,P&P,104,5,1.0
5858,P&P,104,5,1.0
5859,P&P,104,5,1.0
5860,P&P,104,5,1.0
5861,P&P,104,5,1.0
5862,P&P,104,5,1.0
5863,P&P,104,5,1.0
5864,P&P,104,5,1.0
5865,P&P,104,5,1.0
5866,P&P,104,5,1.0
5867,P&P,104,5,1.0
5868,P&P,104,5,1.0
5869,P&P,104,5,1.0
5870,P&P,104,5,1.0
5871,P&P,104,5,1.0
5872,P&P,104,5,1.0
5873,P&P,104,5,1.0
5874,P&P,104,5,1.0
5875,P&P,104,5,1.0
5876,P&P,104,5,1.0
5877,P&P,104,5,1.0
5878,P&P,104,5,1.0
5879,P&P,104,5,1.0
5880,P&P,104,5,1.0
5881,P&P,104,5,1.0
5882,P&P,104,5,1.0
5883,P&P,104,5,1.0
5884,P&P,104,5,1.0
5885,P&P,104,5,1.0
5886,P&P,104,5,1.0
5887,P&P,104,5,1.0
5888,P&P,104,5,1.0
5889,P&P,104,5,1.0
5890,P&P,104,5,1.0
5891,P&P,104,5,1.0
5892,P&P,104,5,1.0
5893,P&P,104,5,1.0
5894,P&P,104,5,1.0
5895,P&P,104,5,1.0
5896,P&P,104,5,1.0
5897,P&P,104,5,1.0
5898,P&P,104,5,1.0
5899,P&P,104,5,1.0
5900,P&P,104,5,1.0
5901,P&P,104,5,1.0
5902,P&P,104,5,1.0
5903,P&P,104,5,1.0
5904,P&P,104,5,1.0
5905,P&P,104,5,1.0
5906,P&P,104,5,1.0
5907,P&P,104,5,1.0
5908,P&P,104,5,1.0
5909,P&P,104,5,1.0
5910,P&P,104,5,1.0
5911,P&P,104,5,1.0
5912,P&P,104,5,1.0
5913,P&P,104,5,1.0
5914,P&P,104,5,1.0
5915,P&P,104,5,1.0
5916,P&P,104,5,1.0
5917,P&P,104,5,1.0
5918,P&P,104,5,1.0
5919,P&P,104,5,1.0
5920,P&P,104,5,1.0
5921,P&P,104,5,1.0
5922,P&P,104,5,1.0
5923,P&P,104,5,1.0
5924,P&P,104,5,1.0
5925,P&P,104,5,1.0
5926,P&P,104,5,1.0
5927,P&P,104,5,1.0
5928,P&P,104,5,1.0
5929,P&P,104,5,1.0
5930,P&P,104,5,1.0
5931,P&P,104,5,1.0
5932,P&P,104,5,1.0
5933,P&P,104,5,1.0
5934,P&P,104,5,1.0
5935,P&P,104,5,1.0
5936,P&P,104,5,1.0
5937,P&P,104,5,1.0
5938,P&P,104,5,1.0
5939,AER,104,6,1.0
5940,AER,104,6,1.0
5941,AER,104,6,1.0
5942,AER,104,6,1.0
5943,AER,104,6,1.0
5944,AER,104,6,1.0
5945,AER,104,6,1.0
5946,AER,104,6,1.0
5947,AER,104,6,1.0
5948,AER,104,6,1.0
5949,AER,104,6,1.0
5950,AER,104,6,1.0
5951,AER,104,7,1.0
5952,AER,104,7,1.0
5953,AER,104,7,1.0
5954,AER,104,7,1.0
5955,AER,104,7,1.0
5956,AER,104,7,1.0
5957,AER,104,7,1.0
5958,AER,104,7,1.0
5959,AER,104,7,1.0
5960,AER,104,7,1.0
5961,AER,104,7,1.0
5962,AER,104,7,1.0
5963,AER,104,8,1.0
5964,AER,104,8,1.0
5965,AER,104,8,1.0
5966,AER,104,8,1.0
5967,AER,104,8,1.0
5968,AER,104,8,1.0
5969,AER,104,8,1.0
5970,AER,104,8,1.0
5971,AER,104,8,1.0
5972,AER,104,8,1.0
5973,AER,104,8,1.0
5974,AER,104,8,1.0
5975,AER,104,9,1.0
5976,AER,104,9,1.0
5977,AER,104,9,1.0
5978,AER,104,9,1.0
5979,AER,104,9,1.0
5980,AER,104,9,1.0
5981,AER,104,9,1.0
5982,AER,104,9,1.0
5983,AER,104,9,1.0
5984,AER,104,9,1.0
5985,AER,104,9,1.0
5986,AER,104,9,1.0
5987,AER,105,2,1.0
5988,AER,105,1,1.0
5989,AER,105,1,1.0
5990,AER,105,2,1.0
5991,AER,105,1,1.0
5992,AER,105,2,1.0
5993,AER,105,1,1.0
5994,AER,105,1,1.0
5995,AER,105,2,1.0
5996,AER,105,1,1.0
5997,AER,105,2,1.0
5998,AER,105,1,1.0
5999,AER,105,1,1.0
6000,AER,105,1,1.0
6001,AER,105,2,1.0
6002,AER,105,1,1.0
6003,AER,105,1,1.0
6004,AER,105,1,1.0
6005,AER,105,2,1.0
6006,AER,105,2,1.0
6007,AER,105,1,1.0
6008,AER,105,2,1.0
6009,AER,105,2,1.0
6010,AER,105,2,1.0
6011,AER,105,1,1.0
6012,AER,105,2,1.0
6013,AER,105,2,1.0
6014,AER,105,1,1.0
6015,AER,105,2,1.0
6016,AER,89,1,1.0
6017,AER,89,1,1.0
6018,AER,89,1,1.0
6019,AER,89,1,1.0
6020,AER,89,1,1.0
6021,AER,89,1,1.0
6022,AER,89,1,1.0
6023,AER,89,1,1.0
6024,AER,89,1,1.0
6025,AER,89,1,1.0
6026,AER,89,1,1.0
6027,AER,89,3,1.0
6028,AER,89,3,1.0
6029,AER,89,3,1.0
6030,AER,89,3,1.0
6031,AER,89,3,1.0
6032,AER,89,3,1.0
6033,AER,89,3,1.0
6034,AER,89,3,1.0
6035,AER,89,3,1.0
6036,AER,89,3,1.0
6037,AER,89,3,1.0
6038,AER,89,3,1.0
6039,AER,89,4,1.0
6040,AER,89,4,1.0
6041,AER,89,4,1.0
6042,AER,89,4,1.0
6043,AER,89,4,1.0
6044,AER,89,4,1.0
6045,AER,89,4,1.0
6046,AER,89,4,1.0
6047,AER,89,4,1.0
6048,AER,89,4,1.0
6049,AER,89,5,1.0
6050,AER,89,5,1.0
6051,AER,89,5,1.0
6052,AER,89,5,1.0
6053,AER,89,5,1.0
6054,AER,89,5,1.0
6055,AER,89,5,1.0
6056,AER,89,5,1.0
6057,AER,89,5,1.0
6058,AER,89,5,1.0
6059,AER,89,5,1.0
6060,AER,90,1,1.0
6061,AER,90,1,1.0
6062,AER,90,1,1.0
6063,AER,90,1,1.0
6064,AER,90,1,1.0
6065,AER,90,1,1.0
6066,AER,90,1,1.0
6067,AER,90,1,1.0
6068,AER,90,1,1.0
6069,AER,90,1,1.0
6070,AER,90,3,1.0
6071,AER,90,3,1.0
6072,AER,90,3,1.0
6073,AER,90,3,1.0
6074,AER,90,3,1.0
6075,AER,90,3,1.0
6076,AER,90,3,1.0
6077,AER,90,3,1.0
6078,AER,90,3,1.0
6079,AER,90,3,1.0
6080,AER,90,3,1.0
6081,AER,90,4,1.0
6082,AER,90,4,1.0
6083,AER,90,4,1.0
6084,AER,90,4,1.0
6085,AER,90,4,1.0
6086,AER,90,4,1.0
6087,AER,90,4,1.0
6088,AER,90,4,1.0
6089,AER,90,4,1.0
6090,AER,90,4,1.0
6091,AER,90,4,1.0
6092,AER,90,4,1.0
6093,AER,90,5,1.0
6094,AER,90,5,1.0
6095,AER,90,5,1.0
6096,AER,90,5,1.0
6097,AER,90,5,1.0
6098,AER,90,5,1.0
6099,AER,90,5,1.0
6100,AER,90,5,1.0
6101,AER,90,5,1.0
6102,AER,90,5,1.0
6103,AER,90,5,1.0
6104,AER,90,5,1.0
6105,AER,90,5,1.0
6106,AER,91,1,1.0
6107,AER,91,1,1.0
6108,AER,91,1,1.0
6109,AER,91,1,1.0
6110,AER,91,1,1.0
6111,AER,91,1,1.0
6112,AER,91,1,1.0
6113,AER,91,1,1.0
6114,AER,91,1,1.0
6115,AER,91,1,1.0
6116,AER,91,1,1.0
6117,AER,91,1,1.0
6118,AER,91,3,1.0
6119,AER,91,3,1.0
6120,AER,91,3,1.0
6121,AER,91,3,1.0
6122,AER,91,3,1.0
6123,AER,91,3,1.0
6124,AER,91,3,1.0
6125,AER,91,3,1.0
6126,AER,91,3,1.0
6127,AER,91,3,1.0
6128,AER,91,3,1.0
6129,AER,91,3,1.0
6130,AER,91,3,1.0
6131,AER,91,4,1.0
6132,AER,91,4,1.0
6133,AER,91,4,1.0
6134,AER,91,4,1.0
6135,AER,91,4,1.0
6136,AER,91,4,1.0
6137,AER,91,4,1.0
6138,AER,91,4,1.0
6139,AER,91,4,1.0
6140,AER,91,4,1.0
6141,AER,91,4,1.0
6142,AER,91,4,1.0
6143,AER,91,4,1.0
6144,AER,91,4,1.0
6145,AER,91,5,1.0
6146,AER,91,5,1.0
6147,AER,91,5,1.0
6148,AER,91,5,1.0
6149,AER,91,5,1.0
6150,AER,91,5,1.0
6151,AER,91,5,1.0
6152,AER,91,5,1.0
6153,AER,91,5,1.0
6154,AER,91,5,1.0
6155,AER,91,5,1.0
6156,AER,91,5,1.0
6157,AER,91,5,1.0
6158,AER,91,5,1.0
6159,AER,96,3,1.0
6160,AER,96,3,1.0
6161,AER,96,3,1.0
6162,AER,96,3,1.0
6163,AER,96,3,1.0
6164,AER,96,3,1.0
6165,AER,96,3,1.0
6166,AER,96,3,1.0
6167,AER,96,3,1.0
6168,AER,96,3,1.0
6169,AER,96,3,1.0
6170,AER,96,3,1.0
6171,AER,96,3,1.0
6172,AER,96,3,1.0
6173,AER,96,3,1.0
6174,AER,96,3,1.0
6175,AER,96,3,1.0
6176,AER,96,3,1.0
6177,AER,96,3,1.0
6178,AER,96,3,1.0
6179,AER,96,3,1.0
6180,AER,96,4,1.0
6181,AER,96,4,1.0
6182,AER,96,4,1.0
6183,AER,96,4,1.0
6184,AER,96,4,1.0
6185,AER,96,4,1.0
6186,AER,96,4,1.0
6187,AER,96,4,1.0
6188,AER,96,4,1.0
6189,AER,96,4,1.0
6190,AER,96,4,1.0
6191,AER,96,4,1.0
6192,AER,96,4,1.0
6193,AER,96,4,1.0
6194,AER,96,4,1.0
6195,AER,96,4,1.0
6196,AER,96,4,1.0
6197,AER,96,4,1.0
6198,AER,96,4,1.0
6199,AER,96,4,1.0
6200,AER,96,5,1.0
6201,AER,96,5,1.0
6202,AER,96,5,1.0
6203,AER,96,5,1.0
6204,AER,96,5,1.0
6205,AER,96,5,1.0
6206,AER,96,5,1.0
6207,AER,96,5,1.0
6208,AER,96,5,1.0
6209,AER,96,5,1.0
6210,AER,96,5,1.0
6211,AER,96,5,1.0
6212,AER,96,5,1.0
6213,AER,96,5,1.0
6214,AER,96,5,1.0
6215,AER,96,5,1.0
6216,AER,96,5,1.0
6217,AER,96,5,1.0
6218,AER,96,5,1.0
6219,AER,96,5,1.0
6220,AER,96,5,1.0
6221,AER,96,5,1.0
6222,AER,96,5,1.0
6223,AER,97,1,1.0
6224,AER,97,1,1.0
6225,AER,97,1,1.0
6226,AER,97,1,1.0
6227,AER,97,1,1.0
6228,AER,97,1,1.0
6229,AER,97,1,1.0
6230,AER,97,1,1.0
6231,AER,97,1,1.0
6232,AER,97,1,1.0
6233,AER,97,1,1.0
6234,AER,97,1,1.0
6235,AER,97,1,1.0
6236,AER,97,1,1.0
6237,AER,97,1,1.0
6238,AER,97,1,1.0
6239,AER,97,1,1.0
6240,AER,97,1,1.0
6241,AER,97,1,1.0
6242,AER,97,1,1.0
6243,AER,97,1,1.0
6244,AER,97,1,1.0
6245,AER,97,1,1.0
6246,AER,97,1,1.0
6247,AER,98,1,1.0
6248,AER,98,1,1.0
6249,AER,98,1,1.0
6250,AER,98,1,1.0
6251,AER,98,1,1.0
6252,AER,98,1,1.0
6253,AER,98,1,1.0
6254,AER,98,1,1.0
6255,AER,98,1,1.0
6256,AER,98,1,1.0
6257,AER,98,1,1.0
6258,AER,98,1,1.0
6259,AER,98,1,1.0
6260,AER,98,1,1.0
6261,AER,98,1,1.0
6262,AER,98,1,1.0
6263,AER,98,1,1.0
6264,AER,98,1,1.0
6265,AER,98,1,1.0
6266,AER,98,1,1.0
6267,AER,98,1,1.0
6268,AER,98,1,1.0
6269,AER,98,3,1.0
6270,AER,98,3,1.0
6271,AER,98,3,1.0
6272,AER,98,3,1.0
6273,AER,98,3,1.0
6274,AER,98,3,1.0
6275,AER,98,3,1.0
6276,AER,98,3,1.0
6277,AER,98,3,1.0
6278,AER,98,3,1.0
6279,AER,98,3,1.0
6280,AER,98,3,1.0
6281,AER,98,3,1.0
6282,AER,98,3,1.0
6283,AER,98,3,1.0
6284,AER,98,3,1.0
6285,AER,98,3,1.0
6286,AER,98,3,1.0
6287,AER,98,3,1.0
6288,AER,98,3,1.0
6289,AER,98,3,1.0
6290,AER,98,3,1.0
6291,AER,98,3,1.0
6292,AER,98,3,1.0
6293,AER,98,3,1.0
6294,AER,98,4,1.0
6295,AER,98,4,1.0
6296,AER,98,4,1.0
6297,AER,98,4,1.0
6298,AER,98,4,1.0
6299,AER,98,4,1.0
6300,AER,98,4,1.0
6301,AER,98,4,1.0
6302,AER,98,4,1.0
6303,AER,98,4,1.0
6304,AER,98,4,1.0
6305,AER,98,4,1.0
6306,AER,98,4,1.0
6307,AER,98,4,1.0
6308,AER,98,4,1.0
6309,AER,98,4,1.0
6310,AER,98,4,1.0
6311,AER,98,4,1.0
6312,AER,98,4,1.0
6313,AER,98,4,1.0
6314,AER,98,4,1.0
6315,AER,98,4,1.0
6316,AER,98,4,1.0
6317,AER,98,4,1.0
6318,AER,98,5,1.0
6319,AER,98,5,1.0
6320,AER,98,5,1.0
6321,AER,98,5,1.0
6322,AER,98,5,1.0
6323,AER,98,5,1.0
6324,AER,98,5,1.0
6325,AER,98,5,1.0
6326,AER,98,5,1.0
6327,AER,98,5,1.0
6328,AER,98,5,1.0
6329,AER,98,5,1.0
6330,AER,98,5,1.0
6331,AER,98,5,1.0
6332,AER,98,5,1.0
6333,AER,98,5,1.0
6334,AER,98,5,1.0
6335,AER,98,5,1.0
6336,AER,98,5,1.0
6337,AER,98,5,1.0
6338,AER,98,5,1.0
6339,AER,99,1,1.0
6340,AER,99,1,1.0
6341,AER,99,1,1.0
6342,AER,99,1,1.0
6343,AER,99,1,1.0
6344,AER,99,1,1.0
6345,AER,99,1,1.0
6346,AER,99,1,1.0
6347,AER,99,1,1.0
6348,AER,99,1,1.0
6349,AER,99,1,1.0
6350,AER,99,1,1.0
6351,AER,99,1,1.0
6352,AER,99,1,1.0
6353,AER,99,1,1.0
6354,AER,99,1,1.0
6355,AER,99,1,1.0
6356,AER,99,1,1.0
6357,AER,99,1,1.0
6358,AER,99,1,1.0
6359,AER,99,1,1.0
6360,AER,99,3,1.0
6361,AER,99,3,1.0
6362,AER,99,3,1.0
6363,AER,99,3,1.0
6364,AER,99,3,1.0
6365,AER,99,3,1.0
6366,AER,99,3,1.0
6367,AER,99,3,1.0
6368,AER,99,3,1.0
6369,AER,99,3,1.0
6370,AER,99,3,1.0
6371,AER,99,3,1.0
6372,AER,99,3,1.0
6373,AER,99,3,1.0
6374,AER,99,3,1.0
6375,AER,99,3,1.0
6376,AER,99,3,1.0
6377,AER,99,3,1.0
6378,AER,99,3,1.0
6379,AER,99,3,1.0
6380,AER,99,3,1.0
6381,AER,99,3,1.0
6382,AER,99,4,1.0
6383,AER,99,4,1.0
6384,AER,99,4,1.0
6385,AER,99,4,1.0
6386,AER,99,4,1.0
6387,AER,99,4,1.0
6388,AER,99,4,1.0
6389,AER,99,4,1.0
6390,AER,99,4,1.0
6391,AER,99,4,1.0
6392,AER,99,4,1.0
6393,AER,99,4,1.0
6394,AER,99,4,1.0
6395,AER,99,4,1.0
6396,AER,99,4,1.0
6397,AER,99,4,1.0
6398,AER,99,4,1.0
6399,AER,99,4,1.0
6400,AER,99,4,1.0
6401,AER,99,4,1.0
6402,AER,99,4,1.0
6403,AER,99,4,1.0
6404,AER,99,4,1.0
6405,AER,99,4,1.0
6406,AER,99,4,1.0
6407,AER,99,4,1.0
6408,AER,99,5,1.0
6409,AER,99,5,1.0
6410,AER,99,5,1.0
6411,AER,99,5,1.0
6412,AER,99,5,1.0
6413,AER,99,5,1.0
6414,AER,99,5,1.0
6415,AER,99,5,1.0
6416,AER,99,5,1.0
6417,AER,99,5,1.0
6418,AER,99,5,1.0
6419,AER,99,5,1.0
6420,AER,99,5,1.0
6421,AER,99,5,1.0
6422,AER,99,5,1.0
6423,AER,99,5,1.0
6424,AER,99,5,1.0
6425,AER,99,5,1.0
6426,AER,99,5,1.0
6427,AER,99,5,1.0
6428,AER,99,5,1.0
6429,AER,99,5,1.0
6430,AER,99,5,1.0
6431,AER,99,5,1.0
6432,AER,99,5,1.0
6433,AER,99,5,1.0
6434,AER,99,5,1.0
6435,AER,99,5,1.0
6436,JPE,85,1,1.0
6437,JPE,85,1,1.0
6438,JPE,85,1,1.0
6439,JPE,85,1,1.0
6440,JPE,85,1,1.0
6441,JPE,85,1,1.0
6442,JPE,85,1,1.0
6443,JPE,85,1,1.0
6444,JPE,85,1,1.0
6445,JPE,85,1,1.0
6446,JPE,86,5,1.0
6447,JPE,86,5,1.0
6448,JPE,86,5,1.0
6449,JPE,86,5,1.0
6450,JPE,86,5,1.0
6451,JPE,86,5,1.0
6452,JPE,86,5,1.0
6453,JPE,86,5,1.0
6454,JPE,86,5,1.0
6455,JPE,86,5,1.0
6456,JPE,86,5,1.0
6457,JPE,85,4,1.0
6458,JPE,85,4,1.0
6459,JPE,85,4,1.0
6460,JPE,85,4,1.0
6461,JPE,85,4,1.0
6462,JPE,85,4,1.0
6463,JPE,85,4,1.0
6464,JPE,85,4,1.0
6465,JPE,85,4,1.0
6466,JPE,85,4,1.0
6467,JPE,85,4,1.0
6468,JPE,85,4,1.0
6469,JPE,86,1,1.0
6470,JPE,86,1,1.0
6471,JPE,86,1,1.0
6472,JPE,86,1,1.0
6473,JPE,86,1,1.0
6474,JPE,86,1,1.0
6475,JPE,86,1,1.0
6476,JPE,86,1,1.0
6477,JPE,86,1,1.0
6478,JPE,86,2,2.0
6479,JPE,86,2,2.0
6480,JPE,86,2,2.0
6481,JPE,86,2,2.0
6482,JPE,86,2,2.0
6483,JPE,86,2,2.0
6484,JPE,86,2,2.0
6485,JPE,84,3,1.0
6486,JPE,84,3,1.0
6487,JPE,84,3,1.0
6488,JPE,84,3,1.0
6489,JPE,84,3,1.0
6490,JPE,84,3,1.0
6491,JPE,84,3,1.0
6492,JPE,87,5,1.0
6493,JPE,87,5,1.0
6494,JPE,87,5,1.0
6495,JPE,87,5,1.0
6496,JPE,87,5,1.0
6497,JPE,87,5,1.0
6498,JPE,87,5,1.0
6499,JPE,87,5,1.0
6500,JPE,87,5,1.0
6501,JPE,87,5,1.0
6502,JPE,86,2,1.0
6503,JPE,86,2,1.0
6504,JPE,86,2,1.0
6505,JPE,86,2,1.0
6506,JPE,86,2,1.0
6507,JPE,86,2,1.0
6508,JPE,86,2,1.0
6509,JPE,86,2,1.0
6510,JPE,83,5,1.0
6511,JPE,83,5,1.0
6512,JPE,83,5,1.0
6513,JPE,83,5,1.0
6514,JPE,83,5,1.0
6515,JPE,83,5,1.0
6516,JPE,83,5,1.0
6517,JPE,83,5,1.0
6518,JPE,84,1,1.0
6519,JPE,84,1,1.0
6520,JPE,84,1,1.0
6521,JPE,84,1,1.0
6522,JPE,84,1,1.0
6523,JPE,84,1,1.0
6524,JPE,84,1,1.0
6525,JPE,85,3,1.0
6526,JPE,85,3,1.0
6527,JPE,85,3,1.0
6528,JPE,85,3,1.0
6529,JPE,85,3,1.0
6530,JPE,85,3,1.0
6531,JPE,85,3,1.0
6532,JPE,85,3,1.0
6533,JPE,85,3,1.0
6534,JPE,85,3,1.0
6535,JPE,90,2,1.0
6536,JPE,90,2,1.0
6537,JPE,90,2,1.0
6538,JPE,90,2,1.0
6539,JPE,90,2,1.0
6540,JPE,90,2,1.0
6541,JPE,90,2,1.0
6542,JPE,85,5,1.0
6543,JPE,85,5,1.0
6544,JPE,85,5,1.0
6545,JPE,85,5,1.0
6546,JPE,85,5,1.0
6547,JPE,85,5,1.0
6548,JPE,85,5,1.0
6549,JPE,85,5,1.0
6550,JPE,85,5,1.0
6551,JPE,96,3,1.0
6552,JPE,96,3,1.0
6553,JPE,96,3,1.0
6554,JPE,96,3,1.0
6555,JPE,96,3,1.0
6556,JPE,96,3,1.0
6557,JPE,96,3,1.0
6558,JPE,96,3,1.0
6559,JPE,96,3,1.0
6560,JPE,83,4,1.0
6561,JPE,83,4,1.0
6562,JPE,83,4,1.0
6563,JPE,83,4,1.0
6564,JPE,83,4,1.0
6565,JPE,83,4,1.0
6566,JPE,84,5,1.0
6567,JPE,84,5,1.0
6568,JPE,84,5,1.0
6569,JPE,84,5,1.0
6570,JPE,84,5,1.0
6571,JPE,84,5,1.0
6572,JPE,84,5,1.0
6573,JPE,84,5,1.0
6574,JPE,84,5,1.0
6575,JPE,97,3,1.0
6576,JPE,97,3,1.0
6577,JPE,97,3,1.0
6578,JPE,97,3,1.0
6579,JPE,97,3,1.0
6580,JPE,97,3,1.0
6581,JPE,97,3,1.0
6582,JPE,97,3,1.0
6583,JPE,97,3,1.0
6584,JPE,97,3,1.0
6585,JPE,97,3,1.0
6586,JPE,96,4,1.0
6587,JPE,96,4,1.0
6588,JPE,96,4,1.0
6589,JPE,96,4,1.0
6590,JPE,96,4,1.0
6591,JPE,96,4,1.0
6592,JPE,96,4,1.0
6593,JPE,96,4,1.0
6594,JPE,96,4,1.0
6595,JPE,96,4,1.0
6596,JPE,92,1,1.0
6597,JPE,92,1,1.0
6598,JPE,92,1,1.0
6599,JPE,92,1,1.0
6600,JPE,92,1,1.0
6601,JPE,92,1,1.0
6602,JPE,92,1,1.0
6603,JPE,92,1,1.0
6604,JPE,81,5,1.0
6605,JPE,81,5,1.0
6606,JPE,81,5,1.0
6607,JPE,81,5,1.0
6608,JPE,81,5,1.0
6609,JPE,81,5,1.0
6610,JPE,81,5,1.0
6611,JPE,96,1,1.0
6612,JPE,96,1,1.0
6613,JPE,96,1,1.0
6614,JPE,96,1,1.0
6615,JPE,96,1,1.0
6616,JPE,96,1,1.0
6617,JPE,96,1,1.0
6618,JPE,96,1,1.0
6619,JPE,96,1,1.0
6620,JPE,96,1,1.0
6621,JPE,96,1,1.0
6622,JPE,81,6,1.0
6623,JPE,81,6,1.0
6624,JPE,81,6,1.0
6625,JPE,81,6,1.0
6626,JPE,81,6,1.0
6627,JPE,81,6,1.0
6628,JPE,81,6,1.0
6629,JPE,81,6,1.0
6630,JPE,85,2,1.0
6631,JPE,85,2,1.0
6632,JPE,85,2,1.0
6633,JPE,85,2,1.0
6634,JPE,85,2,1.0
6635,JPE,85,2,1.0
6636,JPE,85,2,1.0
6637,JPE,85,2,1.0
6638,JPE,85,2,1.0
6639,JPE,85,2,1.0
6640,JPE,89,5,1.0
6641,JPE,89,5,1.0
6642,JPE,89,5,1.0
6643,JPE,89,5,1.0
6644,JPE,89,5,1.0
6645,JPE,89,5,1.0
6646,JPE,89,5,1.0
6647,JPE,89,5,1.0
6648,JPE,89,5,1.0
6649,JPE,83,6,1.0
6650,JPE,83,6,1.0
6651,JPE,83,6,1.0
6652,JPE,83,6,1.0
6653,JPE,83,6,1.0
6654,JPE,83,6,1.0
6655,JPE,83,2,1.0
6656,JPE,83,2,1.0
6657,JPE,83,2,1.0
6658,JPE,83,2,1.0
6659,JPE,83,2,1.0
6660,JPE,83,2,1.0
6661,JPE,83,2,1.0
6662,JPE,83,2,1.0
6663,JPE,90,6,1.0
6664,JPE,90,6,1.0
6665,JPE,90,6,1.0
6666,JPE,90,6,1.0
6667,JPE,90,6,1.0
6668,JPE,90,6,1.0
6669,JPE,90,6,1.0
6670,JPE,90,6,1.0
6671,JPE,90,6,1.0
6672,JPE,88,1,1.0
6673,JPE,88,1,1.0
6674,JPE,88,1,1.0
6675,JPE,88,1,1.0
6676,JPE,88,1,1.0
6677,JPE,88,1,1.0
6678,JPE,88,1,1.0
6679,JPE,88,1,1.0
6680,JPE,88,1,1.0
6681,JPE,88,1,1.0
6682,JPE,87,4,1.0
6683,JPE,87,4,1.0
6684,JPE,87,4,1.0
6685,JPE,87,4,1.0
6686,JPE,87,4,1.0
6687,JPE,87,4,1.0
6688,JPE,87,4,1.0
6689,JPE,87,4,1.0
6690,JPE,87,4,1.0
6691,JPE,87,4,1.0
6692,JPE,97,1,1.0
6693,JPE,97,1,1.0
6694,JPE,97,1,1.0
6695,JPE,97,1,1.0
6696,JPE,97,1,1.0
6697,JPE,97,1,1.0
6698,JPE,97,1,1.0
6699,JPE,91,4,1.0
6700,JPE,91,4,1.0
6701,JPE,91,4,1.0
6702,JPE,91,4,1.0
6703,JPE,91,4,1.0
6704,JPE,91,4,1.0
6705,JPE,91,4,1.0
6706,JPE,91,4,1.0
6707,JPE,92,5,1.0
6708,JPE,92,5,1.0
6709,JPE,92,5,1.0
6710,JPE,92,5,1.0
6711,JPE,92,5,1.0
6712,JPE,92,5,1.0
6713,JPE,92,5,1.0
6714,JPE,92,5,1.0
6715,JPE,92,5,1.0
6716,JPE,81,4,1.0
6717,JPE,81,4,1.0
6718,JPE,81,4,1.0
6719,JPE,81,4,1.0
6720,JPE,81,4,1.0
6721,JPE,81,4,1.0
6722,JPE,81,4,1.0
6723,JPE,88,6,1.0
6724,JPE,88,6,1.0
6725,JPE,88,6,1.0
6726,JPE,88,6,1.0
6727,JPE,88,6,1.0
6728,JPE,88,6,1.0
6729,JPE,88,6,1.0
6730,JPE,88,6,1.0
6731,JPE,91,6,1.0
6732,JPE,91,6,1.0
6733,JPE,91,6,1.0
6734,JPE,91,6,1.0
6735,JPE,91,6,1.0
6736,JPE,91,6,1.0
6737,JPE,91,6,1.0
6738,JPE,90,1,1.0
6739,JPE,90,1,1.0
6740,JPE,90,1,1.0
6741,JPE,90,1,1.0
6742,JPE,90,1,1.0
6743,JPE,90,1,1.0
6744,JPE,90,1,1.0
6745,JPE,90,1,1.0
6746,JPE,90,1,1.0
6747,JPE,90,1,1.0
6748,JPE,84,6,1.0
6749,JPE,84,6,1.0
6750,JPE,84,6,1.0
6751,JPE,84,6,1.0
6752,JPE,84,6,1.0
6753,JPE,84,6,1.0
6754,JPE,84,6,1.0
6755,JPE,97,2,1.0
6756,JPE,97,2,1.0
6757,JPE,97,2,1.0
6758,JPE,97,2,1.0
6759,JPE,97,2,1.0
6760,JPE,97,2,1.0
6761,JPE,97,2,1.0
6762,JPE,97,2,1.0
6763,JPE,97,2,1.0
6764,JPE,84,4,1.0
6765,JPE,84,4,1.0
6766,JPE,84,4,1.0
6767,JPE,84,4,1.0
6768,JPE,84,4,1.0
6769,JPE,84,4,1.0
